product_category,original_price,product_age_days,return_reason,condition_grade,optimal_route
clothing,2687.83,35,not_as_described,acceptable,refurbish
electronics,45265.18,32,not_as_described,very_good,donate
electronics,57398.89,5,not_as_described,acceptable,refurbish
toys,5244.97,15,no_longer_needed,for_parts,recycle
books,2936.34,15,not_as_described,acceptable,refurbish
home,20580.86,7,better_price_found,like_new,resell_as_is
clothing,7759.02,4,wrong_size,like_new,donate
home,19522.98,4,not_as_described,like_new,resell_as_is
electronics,15430.15,14,not_as_described,like_new,resell_as_is
clothing,12678.04,105,no_longer_needed,good,refurbish
clothing,10466.89,46,not_as_described,good,refurbish
toys,6787.57,5,better_price_found,acceptable,refurbish
electronics,31941.9,60,defective,like_new,resell_as_is
clothing,1139.16,44,wrong_size,good,peer_exchange
toys,663.97,50,defective,very_good,peer_exchange
toys,645.95,47,no_longer_needed,acceptable,donate
electronics,39475.47,222,no_longer_needed,good,refurbish
electronics,37690.25,20,defective,good,peer_exchange
electronics,64405.3,100,not_as_described,very_good,resell_as_is
home,978.91,265,no_longer_needed,for_parts,recycle
home,18889.26,1,no_longer_needed,good,refurbish
clothing,6773.52,78,no_longer_needed,acceptable,refurbish
clothing,5414.91,41,wrong_size,acceptable,refurbish
electronics,56366.23,58,defective,very_good,resell_as_is
clothing,14773.1,46,wrong_size,good,refurbish
books,1957.95,200,no_longer_needed,like_new,peer_exchange
clothing,13793.25,34,not_as_described,very_good,resell_as_is
clothing,10606.28,35,defective,very_good,resell_as_is
electronics,34060.81,1,not_as_described,like_new,resell_as_is
clothing,10418.33,116,wrong_size,good,refurbish
clothing,6195.2,28,wrong_size,good,peer_exchange
clothing,11902.52,46,better_price_found,good,refurbish
electronics,16641.45,102,not_as_described,for_parts,recycle
clothing,11791.31,38,wrong_size,like_new,resell_as_is
clothing,10434.97,10,no_longer_needed,acceptable,refurbish
home,21240.99,49,better_price_found,for_parts,recycle
clothing,4905.21,89,no_longer_needed,like_new,resell_as_is
clothing,1827.91,33,no_longer_needed,very_good,peer_exchange
toys,1686.78,57,better_price_found,very_good,peer_exchange
clothing,3654.12,110,defective,good,refurbish
home,2186.46,26,no_longer_needed,very_good,refurbish
toys,684.33,116,defective,for_parts,recycle
clothing,7445.68,86,better_price_found,very_good,resell_as_is
clothing,12764.41,9,not_as_described,very_good,resell_as_is
clothing,14680.22,1,wrong_size,good,refurbish
home,32730.42,72,better_price_found,good,refurbish
electronics,55217.49,3,not_as_described,good,refurbish
home,18089.42,136,better_price_found,like_new,resell_as_is
clothing,12664.93,13,wrong_size,acceptable,refurbish
clothing,10487.83,57,not_as_described,good,refurbish
electronics,55814.42,113,wrong_size,acceptable,refurbish
clothing,6493.56,69,wrong_size,acceptable,refurbish
toys,1097.97,152,no_longer_needed,acceptable,donate
home,18704.19,45,no_longer_needed,for_parts,recycle
clothing,3559.65,26,wrong_size,very_good,resell_as_is
books,1095.53,113,no_longer_needed,good,peer_exchange
home,22792.42,36,defective,like_new,resell_as_is
clothing,10113.27,173,no_longer_needed,like_new,resell_as_is
home,13712.37,71,no_longer_needed,very_good,resell_as_is
electronics,34993.36,16,no_longer_needed,very_good,resell_as_is
electronics,53056.59,9,no_longer_needed,acceptable,refurbish
clothing,7704.75,55,better_price_found,like_new,resell_as_is
books,553.57,65,no_longer_needed,good,peer_exchange
clothing,10491.68,21,defective,acceptable,refurbish
clothing,1121.52,26,no_longer_needed,good,peer_exchange
books,695.89,47,no_longer_needed,for_parts,recycle
home,2596.2,51,no_longer_needed,acceptable,refurbish
home,4433.66,16,no_longer_needed,acceptable,peer_exchange
electronics,35190.18,34,not_as_described,good,refurbish
books,998.84,13,better_price_found,acceptable,donate
books,2077.53,35,better_price_found,good,peer_exchange
clothing,12081.37,28,no_longer_needed,good,refurbish
home,5701.44,159,not_as_described,good,refurbish
home,28626.18,122,better_price_found,very_good,resell_as_is
home,30782.65,133,no_longer_needed,acceptable,refurbish
books,2546.09,27,better_price_found,for_parts,recycle
electronics,6097.16,15,better_price_found,like_new,resell_as_is
books,2657.06,33,no_longer_needed,very_good,resell_as_is
electronics,10058.86,32,defective,good,refurbish
home,26779.87,101,wrong_size,acceptable,refurbish
clothing,4966.62,7,wrong_size,for_parts,recycle
clothing,11488.02,101,wrong_size,acceptable,refurbish
clothing,9405.28,123,not_as_described,for_parts,recycle
books,1914.75,28,better_price_found,for_parts,resell_as_is
home,12734.61,8,no_longer_needed,good,refurbish
clothing,6502.27,44,not_as_described,good,refurbish
clothing,3609.37,236,wrong_size,good,refurbish
electronics,19459.91,46,not_as_described,like_new,resell_as_is
electronics,17366.73,83,defective,good,refurbish
electronics,17981.25,184,no_longer_needed,acceptable,refurbish
home,39090.47,20,not_as_described,good,refurbish
electronics,57094.71,102,defective,good,refurbish
clothing,8236.75,47,not_as_described,good,refurbish
electronics,10378.72,39,no_longer_needed,good,refurbish
toys,5948.5,169,wrong_size,good,refurbish
home,37233.91,3,defective,good,refurbish
electronics,62124.36,1,defective,very_good,resell_as_is
clothing,5261.42,12,wrong_size,like_new,resell_as_is
electronics,53763.46,9,better_price_found,good,refurbish
clothing,4626.12,15,better_price_found,very_good,resell_as_is
clothing,14772.62,38,wrong_size,for_parts,recycle
toys,2291.81,85,better_price_found,good,peer_exchange
clothing,8725.5,13,defective,good,refurbish
home,23792.76,1,wrong_size,good,refurbish
electronics,47053.81,35,defective,like_new,resell_as_is
electronics,20450.27,31,no_longer_needed,very_good,resell_as_is
home,1073.66,85,not_as_described,good,peer_exchange
electronics,7267.93,26,no_longer_needed,acceptable,refurbish
home,1024.74,13,better_price_found,acceptable,donate
home,17778.57,1,no_longer_needed,for_parts,recycle
clothing,11923.32,42,better_price_found,for_parts,recycle
clothing,13578.08,16,wrong_size,good,refurbish
electronics,51328.29,179,not_as_described,very_good,resell_as_is
electronics,26294.89,73,not_as_described,good,refurbish
clothing,1606.66,43,defective,good,peer_exchange
electronics,53991.55,46,better_price_found,for_parts,recycle
clothing,3203.53,29,no_longer_needed,for_parts,recycle
home,37744.32,9,no_longer_needed,good,refurbish
home,5472.71,4,not_as_described,very_good,resell_as_is
electronics,30227.55,35,better_price_found,acceptable,refurbish
home,31683.4,121,defective,good,refurbish
electronics,5000.47,63,better_price_found,acceptable,refurbish
clothing,9079.66,89,no_longer_needed,good,refurbish
electronics,61354.6,123,defective,good,refurbish
clothing,1826.04,204,wrong_size,good,peer_exchange
books,2644.74,64,better_price_found,very_good,resell_as_is
electronics,58296.98,15,no_longer_needed,acceptable,refurbish
electronics,24519.47,4,no_longer_needed,good,refurbish
home,3093.62,2,not_as_described,good,refurbish
books,453.39,269,better_price_found,like_new,peer_exchange
clothing,8091.79,60,defective,acceptable,refurbish
electronics,3645.0,24,not_as_described,good,refurbish
electronics,32818.36,16,better_price_found,good,refurbish
clothing,4586.53,14,not_as_described,for_parts,recycle
clothing,8175.21,62,not_as_described,very_good,resell_as_is
clothing,9968.41,22,wrong_size,like_new,resell_as_is
electronics,22487.59,21,defective,good,refurbish
toys,7513.84,4,not_as_described,good,refurbish
clothing,8769.53,65,wrong_size,good,resell_as_is
clothing,12029.17,93,wrong_size,very_good,resell_as_is
clothing,6508.83,56,wrong_size,good,refurbish
clothing,8614.02,97,no_longer_needed,good,refurbish
clothing,8661.3,22,better_price_found,like_new,resell_as_is
clothing,14209.89,46,no_longer_needed,acceptable,refurbish
electronics,41007.96,136,no_longer_needed,for_parts,recycle
clothing,12218.72,22,no_longer_needed,good,refurbish
home,12395.14,67,not_as_described,acceptable,refurbish
home,39851.44,38,not_as_described,like_new,resell_as_is
clothing,1990.63,31,wrong_size,good,peer_exchange
clothing,1501.63,87,no_longer_needed,like_new,peer_exchange
electronics,6931.9,8,defective,very_good,resell_as_is
books,1129.34,95,better_price_found,very_good,peer_exchange
home,11150.01,167,defective,acceptable,refurbish
clothing,4317.5,3,no_longer_needed,very_good,resell_as_is
electronics,11109.41,28,no_longer_needed,very_good,resell_as_is
clothing,4609.79,32,wrong_size,like_new,resell_as_is
electronics,56645.37,118,defective,good,refurbish
toys,2309.57,61,no_longer_needed,acceptable,refurbish
home,5891.74,1,wrong_size,good,refurbish
clothing,1026.68,49,wrong_size,for_parts,recycle
clothing,5411.71,38,better_price_found,very_good,resell_as_is
home,8271.92,79,no_longer_needed,very_good,resell_as_is
clothing,12630.04,8,better_price_found,acceptable,refurbish
home,29539.91,37,not_as_described,for_parts,recycle
toys,768.38,102,better_price_found,good,peer_exchange
electronics,5340.13,21,defective,good,refurbish
clothing,10064.27,38,wrong_size,for_parts,recycle
electronics,50202.73,13,not_as_described,very_good,resell_as_is
home,34331.53,92,no_longer_needed,like_new,refurbish
electronics,32663.8,33,wrong_size,acceptable,refurbish
electronics,4566.95,14,defective,very_good,resell_as_is
electronics,56127.51,24,not_as_described,like_new,resell_as_is
electronics,12006.6,36,not_as_described,very_good,resell_as_is
electronics,8856.16,25,not_as_described,for_parts,recycle
clothing,1360.34,88,wrong_size,acceptable,refurbish
home,25984.17,56,not_as_described,like_new,resell_as_is
clothing,9571.86,29,wrong_size,acceptable,refurbish
books,2904.03,107,not_as_described,acceptable,refurbish
electronics,7415.41,20,defective,like_new,resell_as_is
books,2269.06,13,defective,good,peer_exchange
toys,6813.52,135,defective,very_good,resell_as_is
electronics,52203.72,141,defective,acceptable,donate
clothing,4512.78,88,wrong_size,good,refurbish
clothing,12902.72,121,wrong_size,good,refurbish
clothing,7778.6,5,no_longer_needed,very_good,donate
clothing,3542.25,45,better_price_found,for_parts,recycle
electronics,57036.55,154,defective,acceptable,refurbish
electronics,61388.46,3,defective,for_parts,recycle
clothing,14169.15,169,wrong_size,good,resell_as_is
clothing,7624.3,111,no_longer_needed,like_new,resell_as_is
home,34213.93,4,no_longer_needed,acceptable,refurbish
electronics,31208.44,198,no_longer_needed,good,peer_exchange
electronics,33259.4,26,defective,acceptable,refurbish
home,33760.17,14,defective,good,peer_exchange
electronics,4358.47,82,better_price_found,for_parts,recycle
electronics,16746.87,9,no_longer_needed,acceptable,refurbish
clothing,13722.65,43,wrong_size,good,resell_as_is
home,23287.15,1,no_longer_needed,like_new,refurbish
clothing,2271.39,5,no_longer_needed,like_new,peer_exchange
clothing,6828.34,44,wrong_size,acceptable,refurbish
clothing,577.34,20,wrong_size,very_good,peer_exchange
electronics,55346.57,28,no_longer_needed,acceptable,refurbish
clothing,9875.1,63,not_as_described,good,refurbish
toys,5881.89,23,not_as_described,good,peer_exchange
clothing,11738.37,11,not_as_described,very_good,resell_as_is
toys,5148.61,4,no_longer_needed,like_new,resell_as_is
clothing,6550.31,25,not_as_described,very_good,recycle
electronics,52011.06,32,better_price_found,acceptable,donate
books,831.63,3,no_longer_needed,like_new,peer_exchange
electronics,2555.83,173,no_longer_needed,like_new,resell_as_is
clothing,11535.73,101,not_as_described,good,refurbish
electronics,37106.06,43,defective,good,refurbish
clothing,11274.91,17,defective,good,refurbish
clothing,3501.48,1,wrong_size,acceptable,refurbish
home,37974.47,45,not_as_described,acceptable,refurbish
electronics,57494.09,46,no_longer_needed,good,refurbish
clothing,11015.41,8,wrong_size,good,refurbish
clothing,12204.68,5,no_longer_needed,good,refurbish
electronics,53157.76,17,not_as_described,acceptable,refurbish
electronics,59041.52,55,better_price_found,acceptable,refurbish
clothing,14816.07,115,wrong_size,acceptable,refurbish
home,1044.05,2,no_longer_needed,very_good,refurbish
books,1517.71,58,better_price_found,very_good,resell_as_is
toys,4065.37,51,no_longer_needed,like_new,resell_as_is
clothing,6128.34,19,wrong_size,very_good,peer_exchange
books,821.56,36,no_longer_needed,acceptable,donate
electronics,22696.53,27,no_longer_needed,good,refurbish
clothing,8641.08,69,better_price_found,acceptable,refurbish
books,2616.48,94,defective,good,refurbish
books,995.09,151,no_longer_needed,good,peer_exchange
toys,2748.46,6,no_longer_needed,like_new,resell_as_is
clothing,6154.86,17,not_as_described,good,refurbish
clothing,6217.26,11,not_as_described,like_new,resell_as_is
toys,5717.64,23,not_as_described,like_new,resell_as_is
clothing,6994.96,38,no_longer_needed,good,refurbish
electronics,14897.04,30,better_price_found,like_new,resell_as_is
electronics,50648.72,20,not_as_described,acceptable,refurbish
toys,3393.87,25,defective,good,refurbish
clothing,7055.97,1,wrong_size,very_good,refurbish
books,1624.15,22,no_longer_needed,for_parts,recycle
toys,1256.63,8,defective,acceptable,refurbish
clothing,4297.84,80,no_longer_needed,very_good,resell_as_is
clothing,4562.42,46,no_longer_needed,acceptable,refurbish
electronics,24594.59,10,defective,very_good,resell_as_is
clothing,10987.54,16,no_longer_needed,like_new,resell_as_is
home,12217.55,70,better_price_found,like_new,resell_as_is
electronics,19252.97,9,no_longer_needed,very_good,resell_as_is
electronics,16981.46,16,no_longer_needed,for_parts,recycle
home,32869.76,39,not_as_described,for_parts,recycle
electronics,46145.35,63,no_longer_needed,acceptable,refurbish
clothing,12767.96,19,not_as_described,acceptable,refurbish
toys,4637.39,40,no_longer_needed,good,refurbish
clothing,7561.97,28,wrong_size,good,refurbish
toys,4332.42,88,no_longer_needed,very_good,refurbish
clothing,8466.05,45,no_longer_needed,good,refurbish
home,39993.39,120,defective,for_parts,recycle
home,37700.95,15,better_price_found,for_parts,recycle
books,940.92,32,no_longer_needed,like_new,peer_exchange
electronics,37365.22,7,defective,good,refurbish
clothing,2226.91,48,no_longer_needed,very_good,peer_exchange
clothing,14174.78,6,wrong_size,like_new,resell_as_is
toys,6650.82,76,defective,very_good,resell_as_is
home,19158.31,64,defective,acceptable,refurbish
clothing,7131.95,104,wrong_size,like_new,resell_as_is
electronics,33749.3,68,better_price_found,acceptable,refurbish
books,2698.2,75,defective,very_good,resell_as_is
toys,3927.64,87,better_price_found,good,peer_exchange
home,27484.95,33,wrong_size,acceptable,refurbish
clothing,14330.56,46,wrong_size,very_good,resell_as_is
home,17044.21,97,no_longer_needed,acceptable,refurbish
home,38852.31,39,no_longer_needed,for_parts,peer_exchange
clothing,13975.57,86,defective,for_parts,recycle
electronics,9624.26,30,better_price_found,acceptable,donate
books,306.03,93,defective,acceptable,donate
electronics,21107.93,12,no_longer_needed,good,refurbish
toys,3195.24,20,no_longer_needed,very_good,resell_as_is
clothing,940.24,60,no_longer_needed,very_good,peer_exchange
electronics,14356.28,76,defective,like_new,resell_as_is
electronics,33039.11,63,defective,acceptable,refurbish
electronics,59479.35,70,not_as_described,very_good,resell_as_is
clothing,5457.95,105,no_longer_needed,for_parts,recycle
electronics,21827.68,13,defective,acceptable,refurbish
toys,5693.18,49,no_longer_needed,acceptable,donate
